timestamp_ms,ax,ay,az,gx,gy,gz,label,label_name
223155,0.6631,-0.5254,-0.1719,-56.0303,-91.3696,69.5801,0,Stand
223176,0.6968,-0.5527,-0.1914,-51.8188,-80.7495,77.4536,0,Stand
223195,0.7012,-0.5527,-0.2075,-45.2271,-80.8105,84.4727,0,Stand
223215,0.6982,-0.5737,-0.2246,-37.9028,-77.5146,90.0269,0,Stand
223235,0.7305,-0.6157,-0.2495,-29.1748,-72.5098,94.2993,0,Stand
223255,0.6616,-0.6309,-0.2656,-17.8833,-65.0024,97.7783,0,Stand
223275,0.6567,-0.6577,-0.2847,-10.8032,-53.4668,100.3418,0,Stand
223295,0.6758,-0.6992,-0.3027,-4.2114,-47.6074,100.3418,0,Stand
223315,0.6460,-0.7056,-0.2925,2.7466,-38.3301,101.3794,0,Stand
223335,0.6538,-0.7256,-0.3018,7.0801,-28.6865,100.9521,0,Stand
223355,0.6045,-0.7437,-0.3057,12.2070,-19.3481,102.7832,0,Stand
223375,0.5952,-0.8154,-0.3428,14.4043,-11.2915,103.6987,0,Stand
223395,0.5464,-0.8462,-0.3423,15.5640,-3.7231,103.8818,0,Stand
223417,0.5205,-0.8628,-0.3208,15.9912,9.6436,103.8208,0,Stand
223436,0.4971,-0.8809,-0.2925,16.7847,18.6157,103.5156,0,Stand
223456,0.4902,-0.9126,-0.2773,16.7847,20.6909,101.2573,0,Stand
223476,0.4712,-0.9292,-0.2778,16.5405,20.5688,98.5718,0,Stand
223496,0.4644,-0.9424,-0.2876,14.8926,14.4043,92.9565,0,Stand
223516,0.4341,-0.9565,-0.2905,12.8784,4.6997,86.4868,0,Stand
223536,0.4219,-0.9668,-0.2920,11.0474,-2.3193,79.1626,0,Stand
223556,0.3989,-0.9727,-0.2896,10.3149,-5.6763,69.4580,0,Stand
223576,0.3779,-0.9824,-0.2827,10.5591,-2.1362,59.6313,0,Stand
223596,0.3682,-0.9932,-0.2832,11.1084,4.3335,50.8423,0,Stand
223616,0.3608,-0.9980,-0.2808,11.8408,12.6953,40.5884,0,Stand
223636,0.3574,-0.9990,-0.2749,12.4512,19.8975,30.5176,0,Stand
223656,0.3560,-1.0034,-0.2837,12.3291,24.1699,22.5830,0,Stand
223676,0.3574,-1.0044,-0.2881,11.7188,26.9165,14.5264,0,Stand
223696,0.3579,-1.0044,-0.2905,10.5591,28.5645,7.3853,0,Stand
223716,0.3623,-1.0024,-0.2944,8.8501,29.2969,2.3804,0,Stand
223736,0.3633,-0.9883,-0.2949,6.1035,23.5596,-2.6855,0,Stand
223756,0.3511,-0.9727,-0.3008,3.2959,16.8457,-6.8970,0,Stand
223776,0.3271,-0.9424,-0.2964,1.7700,12.5732,-9.8267,0,Stand
223796,0.3125,-0.9155,-0.2881,1.2207,12.3291,-12.6953,0,Stand
223816,0.3062,-0.8901,-0.2842,1.2207,13.0615,-14.5264,0,Stand
223836,0.3003,-0.8809,-0.2847,1.4038,12.3291,-15.7471,0,Stand
223856,0.2964,-0.8682,-0.2793,1.2207,10.6812,-16.6016,0,Stand
223876,0.2939,-0.8677,-0.2759,0.9155,8.8501,-16.8457,0,Stand
223896,0.2905,-0.8677,-0.2749,0.3662,7.8125,-16.6016,0,Stand
223916,0.2930,-0.8789,-0.2734,-0.4272,7.3242,-15.7471,0,Stand
223936,0.2866,-0.8823,-0.2656,-1.4038,8.4229,-14.5874,0,Stand
223956,0.2866,-0.8892,-0.2656,-2.0142,9.3994,-13.6108,0,Stand
223976,0.2856,-0.8896,-0.2637,-2.6245,10.7422,-12.5122,0,Stand
223996,0.2866,-0.8896,-0.2568,-2.5635,12.3901,-11.5356,0,Stand
224016,0.2915,-0.8887,-0.2539,-2.6855,13.4888,-10.8032,0,Stand
224036,0.2974,-0.8896,-0.2456,-2.3804,14.0381,-10.0708,0,Stand
224056,0.3013,-0.9004,-0.2559,-2.1362,13.3667,-9.2773,0,Stand
224076,0.3052,-0.9102,-0.2583,-2.3193,11.5967,-8.4839,0,Stand
224096,0.3027,-0.9165,-0.2583,-2.3804,9.5215,-7.3242,0,Stand
224116,0.3047,-0.9199,-0.2578,-2.0752,8.7280,-5.9814,0,Stand
224136,0.3027,-0.9253,-0.2559,-1.6479,8.2397,-4.6387,0,Stand
224156,0.3086,-0.9307,-0.2598,-0.9155,7.1411,-3.1128,0,Stand
224176,0.3140,-0.9316,-0.2563,0.0610,5.8594,-1.3428,0,Stand
224196,0.3169,-0.9326,-0.2583,0.8545,4.1504,0.0000,0,Stand
224217,0.3228,-0.9204,-0.2578,1.5869,1.0376,1.1597,0,Stand
224236,0.3291,-0.9092,-0.2578,2.6245,-2.2583,1.8921,0,Stand
224256,0.3335,-0.9053,-0.2559,3.0518,-5.1270,2.0142,0,Stand
224276,0.3384,-0.8945,-0.2612,3.3569,-8.9111,1.9531,0,Stand
224297,0.3354,-0.8872,-0.2646,3.4180,-12.2070,1.7090,0,Stand
224317,0.3394,-0.8809,-0.2637,3.1128,-14.0991,1.1597,0,Stand
224336,0.3398,-0.8779,-0.2568,2.5635,-15.3809,0.1831,0,Stand
224356,0.3403,-0.8774,-0.2559,1.5259,-16.7847,-0.4883,0,Stand
224376,0.3398,-0.8906,-0.2593,0.8545,-17.0288,-0.9155,0,Stand
224396,0.3394,-0.8999,-0.2520,0.1221,-16.1133,-0.7935,0,Stand
224416,0.3452,-0.9097,-0.2534,-0.6104,-16.5405,-0.8545,0,Stand
224436,0.3457,-0.9258,-0.2539,-1.5259,-18.3105,-1.3428,0,Stand
224456,0.3452,-0.9277,-0.2480,-2.6855,-22.2168,-2.6855,0,Stand
224476,0.3398,-0.9268,-0.2432,-3.1738,-23.6816,-4.5166,0,Stand
224496,0.3271,-0.9131,-0.2407,-3.2349,-23.0103,-7.5684,0,Stand
224516,0.3130,-0.8896,-0.2344,-2.6855,-18.7378,-10.5591,0,Stand
224536,0.3042,-0.8784,-0.2310,-1.8921,-12.9395,-13.0005,0,Stand
224556,0.2983,-0.8740,-0.2358,-0.7324,-5.8594,-15.2588,0,Stand
224576,0.3008,-0.8823,-0.2349,-0.4272,-0.9766,-16.4185,0,Stand
224596,0.2993,-0.8823,-0.2354,-0.7324,1.7700,-16.4795,0,Stand
224616,0.2949,-0.8857,-0.2271,-1.3428,3.4790,-15.6250,0,Stand
224636,0.2876,-0.9097,-0.2207,-1.4038,5.7983,-13.3057,0,Stand
224656,0.2842,-0.9438,-0.2285,-1.0986,8.1177,-9.7046,0,Stand
224676,0.2949,-0.9775,-0.2407,-0.9766,10.6201,-5.0659,0,Stand
224696,0.3018,-0.9785,-0.2432,-0.9766,12.9395,-1.5869,0,Stand
224716,0.2998,-0.9404,-0.2319,-0.5493,14.3433,-0.5493,0,Stand
224736,0.2983,-0.8901,-0.2202,0.5493,15.5029,-1.8311,0,Stand
224756,0.2954,-0.8530,-0.2261,2.9907,15.8081,-4.3335,0,Stand
224776,0.3032,-0.8452,-0.2354,5.2490,14.4653,-5.6763,0,Stand
224797,0.3105,-0.8579,-0.2578,6.9580,8.7891,-5.6152,0,Stand
224816,0.3125,-0.8730,-0.2734,7.1411,1.2817,-3.3569,0,Stand
224836,0.3125,-0.8892,-0.2749,6.4087,-4.4556,-0.3662,0,Stand
224856,0.3018,-0.8940,-0.2739,5.2490,-7.7515,3.3569,0,Stand
224876,0.2974,-0.8926,-0.2769,3.8452,-4.5166,6.5308,0,Stand
224897,0.3037,-0.8960,-0.2881,3.1128,0.5493,8.4839,0,Stand
224916,0.3071,-0.9043,-0.3013,1.9531,6.5308,10.1929,0,Stand
224937,0.3188,-0.9175,-0.3037,0.6104,9.9487,10.9863,0,Stand
224956,0.3276,-0.9248,-0.3047,-0.4272,10.5591,11.1694,0,Stand
224976,0.3340,-0.9272,-0.2974,-1.0986,10.4370,10.6201,0,Stand
224996,0.3335,-0.9209,-0.2959,-1.4038,10.0098,9.7656,0,Stand
225016,0.3364,-0.9189,-0.2974,-1.4038,10.3149,8.8501,0,Stand
225038,0.3389,-0.9170,-0.2969,-1.6479,9.3384,7.8125,0,Stand
225056,0.3389,-0.9185,-0.2969,-2.1973,8.9722,6.9580,0,Stand
225076,0.3408,-0.9146,-0.2949,-2.8687,8.9111,6.2256,0,Stand
225096,0.3403,-0.9077,-0.2832,-3.7842,9.6436,5.5542,0,Stand
225116,0.3369,-0.9019,-0.2734,-4.3335,11.1694,5.0659,0,Stand
225137,0.3374,-0.8950,-0.2788,-4.8218,12.3291,4.9438,0,Stand
225156,0.3398,-0.8867,-0.2759,-5.4321,11.1084,4.7607,0,Stand
225176,0.3398,-0.8750,-0.2627,-5.6152,10.0098,4.5776,0,Stand
225196,0.3521,-0.8838,-0.2588,-5.6152,9.7046,3.5400,0,Stand
225216,0.3540,-0.8901,-0.2524,-5.2490,9.9487,1.7700,0,Stand
225236,0.3784,-0.8999,-0.2490,-4.9438,10.3149,-0.9155,0,Stand
225256,0.3887,-0.9106,-0.2490,-4.2725,10.3149,-3.8452,0,Stand
225276,0.4155,-0.9238,-0.2539,-3.8452,11.2305,-8.7280,0,Stand
225296,0.4292,-0.9224,-0.2476,-3.1738,12.6343,-14.0991,0,Stand
225316,0.4468,-0.9277,-0.2490,-2.8076,12.4512,-19.4092,0,Stand
225336,0.4595,-0.9326,-0.2461,-1.9531,11.1694,-25.8179,0,Stand
225356,0.4629,-0.9253,-0.2485,-1.2817,10.0708,-31.3110,0,Stand
225377,0.4712,-0.9185,-0.2510,-0.5493,9.8877,-35.7666,0,Stand
225396,0.4771,-0.9014,-0.2480,0.0000,9.0942,-39.7949,0,Stand
225416,0.4883,-0.8906,-0.2510,0.6714,7.3853,-43.0908,0,Stand
225436,0.4956,-0.8813,-0.2573,0.6714,4.2114,-45.2881,0,Stand
225456,0.5063,-0.8672,-0.2603,0.1831,-1.3428,-47.5464,0,Stand
225476,0.5015,-0.8530,-0.2603,-0.2441,-5.2490,-49.4385,0,Stand
225496,0.5044,-0.8433,-0.2622,-0.4883,-6.8970,-50.5981,0,Stand
225516,0.5000,-0.8359,-0.2686,0.0000,-6.7139,-51.3306,0,Stand
225536,0.5020,-0.8281,-0.2666,0.6714,-3.1128,-51.6968,0,Stand
225556,0.5190,-0.8271,-0.2676,1.0986,0.9766,-51.9409,0,Stand
225576,0.5449,-0.8188,-0.2734,0.5493,-0.7324,-52.3071,0,Stand
225596,0.5610,-0.8262,-0.2783,0.3662,-4.6997,-53.6499,0,Stand
225616,0.5737,-0.8364,-0.2808,0.6714,-0.8545,-55.5420,0,Stand
225636,0.6118,-0.8521,-0.2803,2.2583,9.3994,-59.3262,0,Stand
225656,0.6855,-0.8765,-0.2778,4.0283,20.9351,-66.1011,0,Stand
225676,0.7388,-0.8999,-0.2690,7.0190,34.1797,-74.0356,0,Stand
225696,0.7935,-0.9150,-0.2544,9.1553,39.5508,-84.3506,0,Stand
225716,0.8262,-0.9131,-0.2363,12.7563,45.8374,-97.3511,0,Stand
225736,0.8857,-0.9058,-0.2324,16.4795,57.5562,-108.8867,0,Stand
225757,0.9224,-0.8501,-0.1953,22.8271,70.7397,-119.7510,0,Stand
225776,0.9316,-0.7939,-0.1499,30.5176,78.8574,-128.7842,0,Stand
225796,0.8979,-0.6978,-0.1235,35.5835,75.0732,-133.4839,0,Stand
225816,0.9019,-0.6123,-0.0830,41.0156,66.8335,-135.9253,0,Stand
225836,0.8340,-0.5483,-0.0640,46.2646,60.3027,-135.4370,0,Stand
225858,0.8105,-0.4795,-0.0425,49.8047,55.7251,-133.0566,0,Stand
225878,0.7827,-0.4277,-0.0527,51.0254,51.6357,-129.2114,0,Stand
225897,0.7598,-0.3579,-0.0474,50.7202,37.7197,-123.1079,0,Stand
225917,0.7158,-0.3032,-0.0386,48.5840,27.7100,-114.2578,0,Stand
225937,0.7397,-0.2817,-0.0283,46.5088,15.8691,-107.3608,0,Stand
225958,0.7363,-0.2798,0.0229,44.7998,6.8970,-98.9990,0,Stand
225977,0.8057,-0.2891,0.0308,42.0532,-4.6387,-91.8579,0,Stand
225997,0.7739,-0.2637,0.0146,38.3301,-10.4980,-85.8765,0,Stand
226017,0.7549,-0.2256,-0.0464,35.4004,2.6245,-78.0640,0,Stand
226037,0.8140,-0.2373,-0.0239,35.9497,25.8179,-71.1670,0,Stand
226058,0.8916,-0.2246,0.0039,32.8979,32.5928,-64.6362,0,Stand
226077,0.8828,-0.2017,0.0161,31.2500,31.3721,-59.6924,0,Stand
226097,0.8276,-0.1562,0.0205,30.5176,33.6304,-53.4058,0,Stand
226117,0.8389,-0.1318,0.0327,30.0293,39.2456,-47.6685,0,Stand
226137,0.8726,-0.1201,0.0542,29.5410,38.1470,-40.7104,0,Stand
226157,0.8843,-0.1021,0.0776,28.6255,31.6772,-34.6069,0,Stand
226177,0.8560,-0.1050,0.0952,28.5645,29.7241,-28.8696,0,Stand
226197,0.8638,-0.0977,0.0972,27.9541,31.8604,-23.2544,0,Stand
226217,0.8975,-0.0947,0.0830,23.7427,22.3999,-18.0664,0,Stand
226238,0.9028,-0.0942,0.1055,20.0806,14.0381,-13.0005,0,Stand
226257,0.9351,-0.0820,0.1021,17.2119,9.2163,-8.3008,0,Stand
226277,0.9497,-0.0776,0.1475,14.1602,-1.2207,-4.4556,0,Stand
226297,0.9941,-0.0732,0.1104,9.2163,-9.7046,-2.7466,0,Stand
226317,0.9419,-0.0459,0.0679,4.5166,-18.4326,-0.9155,0,Stand
226337,0.9512,-0.0469,0.0811,5.2490,-2.0142,1.8311,0,Stand
226357,0.9639,-0.0371,0.0923,5.1270,8.4229,3.4790,0,Stand
226379,0.9683,-0.0396,0.1147,3.9062,9.9487,5.5542,0,Stand
226398,0.9917,-0.0513,0.1318,1.1597,1.5259,7.3853,0,Stand
226418,0.9648,-0.0591,0.1406,0.1221,-4.5776,8.6060,0,Stand
226438,0.9692,-0.0796,0.1240,0.4883,-1.9531,9.5825,0,Stand
226458,0.9712,-0.0757,0.1113,0.3662,-3.1738,10.2539,0,Stand
226478,0.9907,-0.0928,0.1152,1.6479,-0.3052,10.6201,0,Stand
226498,0.9873,-0.0874,0.1382,3.5400,1.8311,10.9863,0,Stand
226518,0.9639,-0.0830,0.1538,5.3711,5.7373,11.7798,0,Stand
226538,0.9453,-0.0830,0.1470,7.6294,12.6343,12.9395,0,Stand
226558,0.9604,-0.0811,0.1357,8.6670,16.9678,13.7939,0,Stand
226578,0.9741,-0.0820,0.1465,9.8877,23.1934,15.0146,0,Stand
226598,0.9707,-0.0830,0.1602,10.3149,19.8975,15.5029,0,Stand
226618,0.9717,-0.0898,0.1694,9.8267,14.5874,16.4185,0,Stand
226638,0.9590,-0.1045,0.1650,9.7656,10.0708,16.6626,0,Stand
226658,0.9512,-0.1050,0.1514,10.1318,11.2305,17.3340,0,Stand
226678,0.9541,-0.1270,0.1426,8.6060,15.0757,18.3716,0,Stand
226698,0.9614,-0.1030,0.1558,12.0239,20.9351,19.1040,0,Stand
226718,0.9668,-0.1113,0.1890,14.1602,25.0854,19.1040,0,Stand
226738,0.9761,-0.1084,0.2285,16.2964,23.0103,18.3716,0,Stand
226758,0.9604,-0.1177,0.2388,18.9819,22.0337,17.4561,0,Stand
226778,0.9604,-0.1289,0.2129,20.9351,15.3198,16.3574,0,Stand
226798,0.9058,-0.1250,0.2085,22.4609,9.5215,15.8691,0,Stand
226818,0.8711,-0.1284,0.2065,22.2778,9.8877,14.1602,0,Stand
226838,0.9277,-0.1377,0.2358,24.6582,22.4609,10.3149,0,Stand
226858,0.9443,-0.1040,0.2319,22.7051,5.0659,8.4839,0,Stand
226882,0.9819,-0.1182,0.2236,19.6533,-4.8218,7.9956,0,Stand
226901,1.0151,-0.1196,0.2354,17.5171,-2.8687,8.2397,0,Stand
226921,1.0425,-0.1357,0.2734,14.1602,7.0801,8.4839,0,Stand
226941,1.1104,-0.1597,0.3311,9.0942,9.9487,7.2632,0,Stand
226961,1.1094,-0.1670,0.3872,5.9204,2.7466,4.6387,0,Stand
226981,1.0752,-0.1748,0.3931,4.6997,-3.7842,0.1831,0,Stand
227001,1.0137,-0.1489,0.3418,4.5166,-12.0239,-5.7983,0,Stand
227021,0.9619,-0.1274,0.2920,4.2114,-18.1885,-9.7656,0,Stand
227041,0.9170,-0.1104,0.2603,5.1270,-17.1509,-12.8784,0,Stand
227061,0.9189,-0.0840,0.2529,5.6152,-12.6953,-14.7095,0,Stand
227081,0.9395,-0.0708,0.2505,6.1646,-11.2915,-16.5405,0,Stand
227101,0.9844,-0.0625,0.2378,5.3711,-10.0708,-18.0664,0,Stand
227121,0.9966,-0.0747,0.2324,2.9907,-14.0381,-19.2261,0,Stand
227141,0.9990,-0.0850,0.2485,1.7090,-12.3901,-20.1416,0,Stand
227161,0.9868,-0.0840,0.2598,1.0986,-8.4839,-21.3013,0,Stand
227181,0.9849,-0.0806,0.2529,2.0752,-7.2632,-22.5830,0,Stand
227202,0.9692,-0.0728,0.2378,2.9297,-8.3008,-23.8647,0,Stand
227221,0.9517,-0.0781,0.2251,4.7607,-8.9722,-25.3296,0,Stand
227241,0.9307,-0.0830,0.2197,6.9580,-9.2163,-25.6348,0,Stand
227261,0.9106,-0.0718,0.2129,8.5449,-9.5825,-25.5127,0,Stand
227281,0.9106,-0.0747,0.1938,10.1929,-7.7515,-23.9868,0,Stand
227301,0.9204,-0.0752,0.1909,10.6201,-8.9722,-22.4609,0,Stand
227321,0.9268,-0.0688,0.1904,10.4370,-8.9722,-20.8130,0,Stand
227341,0.9478,-0.0688,0.1909,9.7656,-6.4087,-17.3950,0,Stand
227361,0.9517,-0.0752,0.1748,6.8359,-11.2915,-14.0381,0,Stand
227381,0.9590,-0.0825,0.1816,5.2490,-12.0850,-11.2915,0,Stand
227402,0.9761,-0.0864,0.1558,3.8452,-7.9956,-8.0566,0,Stand
