timestamp_ms,ax,ay,az,gx,gy,gz,label,label_name
32537,-0.0752,-0.5562,-0.8232,26.2451,-6.7749,9.7046,4,SitStand
32556,-0.0781,-0.5654,-0.8926,26.3672,-7.6904,11.7188,4,SitStand
32576,-0.0474,-0.6030,-0.9639,26.4893,-7.3242,17.5781,4,SitStand
32596,-0.0015,-0.6387,-0.8770,29.3579,-7.9346,19.6533,4,SitStand
32616,-0.0747,-0.6797,-0.8101,32.5317,-8.4229,24.5361,4,SitStand
32636,-0.0811,-0.7446,-0.8560,32.7148,-1.2207,26.5503,4,SitStand
32656,-0.0483,-0.7876,-0.8916,30.8228,2.8687,25.9399,4,SitStand
32676,-0.0269,-0.8325,-0.8633,29.8462,6.1035,25.5127,4,SitStand
32696,-0.0459,-0.8657,-0.8242,30.8228,10.5591,24.1699,4,SitStand
32716,-0.0518,-0.8721,-0.7876,31.7993,15.7471,20.2637,4,SitStand
32736,-0.0093,-0.8750,-0.7510,33.8745,15.8691,14.3433,4,SitStand
32756,-0.0176,-0.8545,-0.7041,37.4756,13.4888,9.2773,4,SitStand
32776,-0.0381,-0.8354,-0.6812,42.3584,12.8174,5.6763,4,SitStand
32796,-0.0781,-0.8032,-0.6206,51.3306,16.4185,2.7466,4,SitStand
32816,-0.0703,-0.7847,-0.5894,57.2510,20.8130,-1.1597,4,SitStand
32836,-0.0723,-0.7466,-0.5747,59.0820,7.9956,-4.3945,4,SitStand
32856,-0.0947,-0.7290,-0.5703,63.7207,-8.1177,-6.8359,4,SitStand
32876,-0.1294,-0.7236,-0.5688,70.1904,-7.7515,-8.4229,4,SitStand
32896,-0.1069,-0.7432,-0.5723,75.1343,-1.5869,-9.6436,4,SitStand
32916,-0.0625,-0.7881,-0.6055,74.5850,-13.1836,-10.8032,4,SitStand
32938,-0.0933,-0.7642,-0.6079,71.1670,-43.0298,-13.7329,4,SitStand
32957,-0.1230,-0.7700,-0.6099,71.6553,-46.3257,-15.4419,4,SitStand
32977,-0.1299,-0.7612,-0.5957,74.7681,-35.4614,-16.4795,4,SitStand
32997,-0.1675,-0.7617,-0.5552,82.6416,-5.6763,-17.7002,4,SitStand
33017,-0.1484,-0.7705,-0.5679,86.6699,24.7192,-15.0146,4,SitStand
33037,-0.1514,-0.7764,-0.6167,83.1909,35.0342,-11.5967,4,SitStand
33057,-0.0771,-0.7979,-0.6006,73.4863,26.0010,-8.8501,4,SitStand
33077,-0.0244,-0.8057,-0.5435,65.4297,11.0474,-8.6670,4,SitStand
33097,0.0249,-0.8286,-0.5054,59.4482,-6.7139,-0.6714,4,SitStand
33117,-0.0039,-0.8853,-0.4937,50.0488,-28.2593,-8.5449,4,SitStand
33137,-0.0366,-0.9297,-0.4927,40.2832,-49.0112,-8.3008,4,SitStand
33157,-0.0806,-0.9385,-0.4727,29.2358,-60.7300,-15.1367,4,SitStand
33177,-0.1001,-0.9063,-0.4409,16.4795,-64.3311,-24.4141,4,SitStand
33197,-0.0991,-0.8525,-0.4268,9.7046,-63.1104,-30.5786,4,SitStand
33217,-0.1245,-0.8418,-0.4180,7.5073,-59.3872,-35.6445,4,SitStand
33237,-0.1636,-0.8184,-0.3970,5.9204,-49.2554,-37.9028,4,SitStand
33257,-0.1494,-0.7866,-0.4014,7.0801,-32.9590,-37.4756,4,SitStand
33277,-0.1245,-0.8027,-0.4116,7.5073,-26.7334,-35.9497,4,SitStand
33297,-0.1211,-0.8213,-0.4131,5.6763,-26.5503,-32.5928,4,SitStand
33317,-0.1201,-0.8525,-0.4053,2.9907,-26.9165,-29.2969,4,SitStand
33337,-0.1211,-0.8457,-0.3896,-0.6714,-28.9917,-26.9775,4,SitStand
33357,-0.1221,-0.8501,-0.3877,-2.7466,-31.9824,-24.6582,4,SitStand
33377,-0.1226,-0.8862,-0.3960,-4.5776,-34.4238,-22.5830,4,SitStand
33397,-0.1504,-0.8877,-0.4009,-5.3101,-29.7241,-20.3857,4,SitStand
33417,-0.1768,-0.8662,-0.3809,-1.8921,-10.3149,-18.1274,4,SitStand
33438,-0.1772,-0.8843,-0.3862,6.2256,19.7754,-14.6484,4,SitStand
33458,-0.1353,-0.8989,-0.3823,10.5591,42.9077,-12.0850,4,SitStand
33478,-0.1055,-0.8960,-0.3799,14.1602,55.8472,-10.1929,4,SitStand
33498,-0.0801,-0.9131,-0.3867,18.3105,65.5518,-9.2163,4,SitStand
33518,-0.0376,-0.9170,-0.3945,19.0430,64.9414,-9.7656,4,SitStand
33538,-0.0020,-0.9102,-0.3979,16.6016,54.8706,-12.1460,4,SitStand
33558,0.0288,-0.8838,-0.4048,11.9019,34.2407,-15.8081,4,SitStand
33578,0.0322,-0.8608,-0.3862,7.5684,10.3760,-20.2026,4,SitStand
33598,0.0293,-0.8545,-0.3652,4.7607,-8.9111,-23.9258,4,SitStand
33618,0.0366,-0.8389,-0.3535,2.2583,-27.8320,-26.9775,4,SitStand
33638,0.0435,-0.8135,-0.3496,1.5259,-44.9219,-28.1982,4,SitStand
33658,0.0513,-0.8110,-0.3452,2.4414,-59.8755,-28.6255,4,SitStand
33678,0.0557,-0.8262,-0.3481,3.4790,-75.9888,-28.5645,4,SitStand
33698,0.0547,-0.8218,-0.3472,2.9297,-88.1958,-28.4424,4,SitStand
33718,0.0581,-0.8057,-0.3345,3.7231,-95.8252,-29.2358,4,SitStand
33738,0.0518,-0.8091,-0.3125,6.2256,-100.7080,-30.1514,4,SitStand
33758,0.0479,-0.8145,-0.3042,8.2397,-102.2339,-31.1890,4,SitStand
33778,0.0498,-0.8086,-0.3037,10.3760,-101.7456,-31.7993,4,SitStand
33798,0.0591,-0.8218,-0.3003,14.2822,-101.9897,-32.3486,4,SitStand
33818,0.0571,-0.8462,-0.2803,17.2729,-102.4170,-32.6538,4,SitStand
33838,0.0596,-0.8643,-0.2593,20.8740,-100.7080,-32.5317,4,SitStand
33858,0.0610,-0.8984,-0.2495,25.5737,-102.9663,-32.7148,4,SitStand
33878,0.0537,-0.9302,-0.2300,27.7710,-108.0933,-34.0576,4,SitStand
33898,0.0591,-0.9512,-0.1797,30.0293,-115.6616,-37.4146,4,SitStand
33918,0.0278,-0.9648,-0.1919,30.8228,-123.2910,-40.1001,4,SitStand
33939,-0.0239,-0.9507,-0.2046,26.7334,-127.9297,-44.1284,4,SitStand
33959,-0.0586,-0.8999,-0.2144,22.5830,-122.8638,-49.3774,4,SitStand
33979,-0.0352,-0.8306,-0.1763,20.2637,-107.5439,-57.7393,4,SitStand
33999,0.0151,-0.8091,-0.1406,16.7847,-100.1587,-63.6597,4,SitStand
34021,-0.0508,-0.8428,-0.1318,14.0991,-98.9990,-61.8286,4,SitStand
34041,-0.0869,-0.9165,-0.1343,11.7798,-86.6089,-56.5796,4,SitStand
