timestamp_ms,ax,ay,az,gx,gy,gz,label,label_name
77,-0.1143,-0.8926,0.2886,-42.9077,-125.1831,3.7842,7,FoG
78,-0.1553,-0.9111,0.2866,-35.5835,-107.9712,-9.2773,7,FoG
79,-0.1758,-0.9287,0.3003,-26.7334,-90.6372,-20.752,7,FoG
80,-0.1748,-0.9365,0.2964,-18.6768,-77.7588,-28.8696,7,FoG
81,-0.2207,-0.9438,0.2729,-8.728,-64.6362,-37.2314,7,FoG
82,-0.2163,-0.9727,0.252,-1.0376,-54.2603,-42.1753,7,FoG
83,-0.2368,-0.9736,0.2007,5.249,-47.4854,-45.5322,7,FoG
84,-0.2031,-0.9678,0.1748,5.5542,-51.5747,-47.3022,7,FoG
85,-0.3159,-0.9697,0.1519,1.9531,-69.5801,-42.4194,7,FoG
86,-0.2622,-0.9844,0.144,1.8311,-78.125,-49.3774,7,FoG
87,-0.3101,-0.9751,0.1445,-3.418,-93.75,-42.1753,7,FoG
88,-0.3101,-0.9731,0.1475,-8.0566,-101.4404,-37.7808,7,FoG
89,-0.3472,-0.9473,0.1553,-10.0708,-101.8677,-36.6821,7,FoG
90,-0.4209,-0.9375,0.1465,-11.7188,-97.29,-39.856,7,FoG
91,-0.5063,-0.9028,0.125,-18.0054,-97.3511,-40.2832,7,FoG
92,-0.6406,-0.833,0.2026,-20.752,-91.7969,-28.0151,7,FoG
93,-0.6055,-0.811,0.1875,-20.752,-83.6792,-18.6768,7,FoG
94,-0.6665,-0.7622,0.1372,-22.4609,-82.7637,-7.3853,7,FoG
95,-0.814,-0.6567,0.1455,-21.6064,-80.4443,12.3901,7,FoG
96,-0.7808,-0.644,0.1133,-16.9067,-63.8428,26.6113,7,FoG
97,-0.8105,-0.7231,0.1895,-11.9019,-44.6777,34.3628,7,FoG
98,-0.4565,-0.8462,0.4307,-8.667,-34.668,43.0908,7,FoG
99,0.7319,-1.4868,0.7729,9.6436,5.9814,19.7754,7,FoG
100,0.126,-1.4185,-0.0786,9.0942,20.5078,6.4697,7,FoG
